worker_id,date,hours_worked,consecutive_work_days,total_distance_km,avg_speed_kmh,break_minutes,late_night_hours,fatigue_score,is_fatigued
W00319,2026-02-19,12.8,1,43.5,37.8,49,1.3,0.436,False
W00319,2026-02-20,14.3,12,193.3,48.3,110,5.5,0.875,True
W00319,2026-02-23,4.0,6,134.7,10.4,47,1.5,0.339,False
W00319,2026-02-25,12.7,1,84.2,15.9,101,1.5,0.433,False
W00319,2026-02-26,3.8,7,193.2,27.5,120,0.3,0.369,False
W00319,2026-02-27,3.8,8,166.4,41.1,47,1.5,0.404,False
W00319,2026-02-28,15.7,1,133.5,40.5,20,2.3,0.526,False
W00319,2026-03-01,11.0,5,76.9,48.0,96,1.0,0.522,False
W00319,2026-03-02,15.1,10,151.2,30.0,100,5.3,0.829,True
W00319,2026-03-03,15.5,7,144.2,26.2,94,3.9,0.734,True
W00319,2026-03-04,12.7,5,126.5,47.8,18,2.9,0.575,False
W00319,2026-03-06,10.7,11,138.5,43.3,44,1.7,0.727,True
W00319,2026-03-07,7.2,7,163.9,28.3,84,1.4,0.475,False
W00319,2026-03-08,4.3,11,93.7,38.6,40,1.0,0.527,False
W00319,2026-03-10,5.1,8,46.2,21.2,5,0.8,0.445,False
W00319,2026-03-11,2.8,12,180.8,46.8,24,0.9,0.516,False
W00319,2026-03-12,7.9,14,170.1,12.6,5,1.7,0.747,True
W00319,2026-03-13,15.2,10,185.8,15.7,78,3.9,0.832,True
W00319,2026-03-14,6.5,8,20.2,41.0,59,0.7,0.489,False
W00319,2026-03-15,6.9,3,129.9,27.3,0,0.4,0.323,False
W00319,2026-03-16,6.7,8,133.6,23.9,113,0.2,0.495,False
W00319,2026-03-17,2.9,8,80.6,10.8,52,0.3,0.376,False
W00319,2026-03-18,3.8,14,52.8,28.3,102,1.5,0.619,False
W00319,2026-03-20,2.9,6,32.6,34.8,4,0.4,0.305,False
W00319,2026-03-22,9.2,3,117.3,21.4,2,3.6,0.395,False
W00319,2026-03-24,5.2,5,128.7,46.1,76,2.0,0.341,False
W00319,2026-03-25,10.6,14,90.1,16.9,120,3.3,0.831,True
W00319,2026-03-27,13.4,6,36.0,24.0,12,3.6,0.633,False
W00319,2026-03-28,14.7,10,19.1,45.6,102,2.2,0.817,True
W00319,2026-03-29,2.9,6,69.9,39.0,77,0.1,0.305,False
W00319,2026-03-30,12.6,6,39.4,34.9,92,2.7,0.608,False
W00319,2026-03-31,5.0,4,179.7,45.4,8,1.1,0.299,False
W00320,2026-01-01,6.1,5,10.3,37.5,83,1.5,0.369,False
W00320,2026-01-02,10.2,8,150.0,24.2,7,1.0,0.604,False
W00320,2026-01-06,6.0,13,95.4,44.0,69,2.2,0.652,True
W00320,2026-01-07,10.4,5,53.6,24.4,25,0.6,0.504,False
W00320,2026-01-08,14.2,12,157.6,31.3,37,2.7,0.872,True
W00320,2026-01-09,13.6,5,115.7,19.5,18,0.5,0.604,False
W00320,2026-01-10,6.5,6,60.8,33.1,29,1.1,0.417,False
W00320,2026-01-11,7.2,9,68.0,46.8,100,2.1,0.546,False
W00320,2026-01-12,5.8,2,135.4,23.6,107,1.9,0.253,False
W00320,2026-01-14,8.2,5,115.6,31.1,63,3.2,0.435,False
W00320,2026-01-16,13.8,8,72.7,12.1,64,1.6,0.717,True
W00320,2026-01-18,7.7,8,131.1,40.8,85,2.9,0.526,False
W00320,2026-01-20,2.1,9,66.6,48.9,62,0.3,0.387,False
W00320,2026-01-21,15.2,2,175.4,34.4,14,1.1,0.546,False
W00320,2026-01-22,12.5,1,182.5,31.8,72,3.8,0.426,False
W00320,2026-01-27,6.3,8,161.9,26.0,31,2.4,0.483,False
W00320,2026-01-31,4.7,11,167.9,27.3,50,1.0,0.54,False
W00320,2026-02-02,9.1,6,178.5,45.9,101,3.4,0.499,False
W00320,2026-02-04,13.0,2,193.5,39.3,19,0.4,0.478,False
W00320,2026-02-05,9.7,5,167.3,27.4,100,3.7,0.482,False
W00320,2026-02-06,12.3,9,108.3,35.7,101,3.9,0.706,True
W00320,2026-02-08,6.6,2,138.5,12.0,61,2.3,0.278,False
W00320,2026-02-09,14.8,2,58.4,25.2,3,2.6,0.534,False
W00320,2026-02-10,6.3,9,149.2,46.3,78,2.1,0.518,False
W00320,2026-02-12,10.0,12,73.2,44.5,53,0.7,0.741,True
W00320,2026-02-13,12.4,11,26.1,23.0,24,0.9,0.78,True
W00320,2026-02-15,10.0,5,162.1,22.1,10,0.5,0.491,False
W00320,2026-02-16,6.2,5,57.9,10.8,67,0.2,0.372,False
W00320,2026-02-17,11.2,11,139.4,43.8,48,0.8,0.743,True
W00320,2026-02-18,8.5,8,35.8,13.0,0,0.2,0.551,False
W00320,2026-02-19,10.1,14,63.1,33.0,16,3.6,0.816,True
W00320,2026-02-20,12.3,11,138.3,13.3,119,0.2,0.777,True
W00320,2026-02-21,6.3,5,31.1,40.0,29,1.9,0.375,False
W00320,2026-02-22,12.5,10,155.7,41.6,52,2.9,0.748,True
W00320,2026-02-23,8.8,12,105.9,26.9,18,1.8,0.704,True
W00320,2026-02-24,11.4,8,38.0,19.2,47,4.5,0.642,False
W00320,2026-02-25,12.7,10,188.0,20.5,17,1.1,0.754,True
W00320,2026-02-26,4.9,3,179.1,43.4,102,0.7,0.26,False
W00320,2026-02-27,7.5,9,113.1,42.3,26,0.0,0.556,False
W00320,2026-03-01,2.9,11,195.4,32.6,62,0.8,0.483,False
W00320,2026-03-02,13.8,8,153.1,41.7,82,0.9,0.717,True
W00320,2026-03-04,4.4,12,126.5,27.8,49,0.6,0.566,False
W00320,2026-03-05,7.6,9,129.6,37.5,67,2.2,0.559,False
W00320,2026-03-07,13.9,3,182.1,49.0,55,4.5,0.542,False
W00320,2026-03-08,10.9,9,11.6,10.9,60,0.4,0.662,True
W00320,2026-03-09,13.1,14,76.6,49.9,98,1.9,0.909,True
W00320,2026-03-10,10.8,12,137.7,19.1,32,4.1,0.766,True
W00320,2026-03-11,11.0,8,26.1,26.2,22,3.6,0.629,False
W00320,2026-03-12,3.6,13,127.8,39.6,22,0.1,0.577,False
W00320,2026-03-13,9.8,11,98.0,37.0,75,2.5,0.699,True
W00320,2026-03-15,14.1,11,113.9,46.9,107,2.3,0.833,True
W00320,2026-03-16,3.6,7,101.3,45.2,52,1.2,0.362,False
W00320,2026-03-17,9.9,11,149.9,16.0,45,0.7,0.702,True
W00320,2026-03-19,10.3,4,64.5,36.7,93,3.7,0.465,False
W00320,2026-03-20,4.8,10,107.6,41.2,77,0.3,0.507,False
W00320,2026-03-21,12.2,13,199.0,35.3,18,1.7,0.846,True
W00320,2026-03-22,4.9,8,21.7,19.4,108,0.8,0.439,False
W00320,2026-03-24,11.0,3,194.2,23.4,13,1.3,0.451,False
W00320,2026-03-25,13.3,8,14.6,41.0,1,0.1,0.701,True
W00320,2026-03-26,5.3,14,54.7,18.3,114,0.5,0.666,True
W00320,2026-03-27,4.0,7,128.9,15.2,61,0.5,0.375,False
W00320,2026-03-28,9.9,5,51.0,36.4,38,1.1,0.488,False
W00320,2026-03-29,4.6,14,171.9,41.1,86,0.2,0.644,False
W00321,2026-01-01,13.2,11,171.6,48.6,104,2.4,0.805,True
W00321,2026-01-03,9.1,12,154.3,24.2,45,2.6,0.713,True
W00321,2026-01-05,15.2,1,104.9,41.9,92,0.1,0.511,False
W00321,2026-01-06,12.1,4,54.6,17.4,53,0.3,0.521,False
W00321,2026-01-07,4.9,13,69.3,16.4,119,0.7,0.617,False
W00321,2026-01-08,11.1,3,172.4,39.0,16,3.0,0.454,False
W00321,2026-01-09,12.2,6,161.4,40.0,87,0.9,0.596,False
W00321,2026-01-10,10.7,5,83.8,42.0,113,3.5,0.513,False
W00321,2026-01-13,2.4,10,66.3,29.1,22,0.2,0.432,False
W00321,2026-01-14,14.6,10,165.0,14.4,50,5.5,0.813,True
W00321,2026-01-15,12.8,5,117.2,41.1,103,1.9,0.579,False
W00321,2026-01-16,11.8,4,172.4,27.5,54,4.2,0.512,False
W00321,2026-01-17,6.8,8,142.8,46.1,19,2.0,0.498,False
W00321,2026-01-18,11.1,11,45.0,20.5,1,3.2,0.74,True
W00321,2026-01-19,15.4,12,119.0,20.9,40,5.1,0.91,True
W00321,2026-01-20,9.9,3,198.4,43.1,112,0.9,0.417,False
W00321,2026-01-21,11.0,11,17.7,21.6,19,1.5,0.737,True
W00321,2026-01-22,9.5,14,99.0,49.3,7,0.4,0.797,True
W00321,2026-01-23,7.8,5,188.8,26.3,46,2.9,0.422,False
W00321,2026-01-26,4.6,6,146.0,43.4,90,0.2,0.358,False
W00321,2026-01-27,3.1,11,162.2,43.3,77,0.4,0.49,False
W00321,2026-01-28,3.3,6,95.9,11.0,58,0.9,0.317,False
W00321,2026-01-29,5.9,1,55.7,20.8,73,0.9,0.22,False
W00321,2026-01-31,11.9,4,103.9,33.4,97,2.4,0.515,False
W00321,2026-02-01,7.8,9,199.5,28.5,117,1.4,0.565,False
W00321,2026-02-02,6.9,2,195.9,39.8,4,0.0,0.287,False
W00321,2026-02-03,2.2,11,125.5,44.8,14,0.9,0.462,False
W00321,2026-02-04,6.9,12,83.7,47.9,11,0.1,0.644,False
W00321,2026-02-05,13.6,14,112.4,22.4,66,4.7,0.925,True
W00321,2026-02-06,3.1,3,81.3,17.3,64,0.2,0.204,False
W00321,2026-02-07,15.0,7,14.3,33.4,105,5.5,0.719,True
W00321,2026-02-08,2.2,13,154.7,16.1,93,0.6,0.533,False
W00321,2026-02-09,2.7,11,41.8,39.1,58,1.1,0.477,False
W00321,2026-02-11,15.1,9,128.1,26.7,78,3.7,0.793,True
W00321,2026-02-13,5.0,10,29.4,21.0,49,0.7,0.513,False
W00321,2026-02-14,15.9,13,45.9,17.5,87,3.3,0.961,True
W00321,2026-02-15,13.9,12,42.9,15.3,109,4.8,0.863,True
W00321,2026-02-17,5.4,3,183.6,26.6,23,0.8,0.276,False
W00321,2026-02-18,8.5,4,149.9,14.0,30,0.1,0.408,False
W00321,2026-02-19,4.6,12,93.8,34.7,80,1.4,0.572,False
W00321,2026-02-20,8.5,7,29.1,31.6,74,3.4,0.516,False
W00321,2026-02-21,2.3,13,26.3,31.8,32,0.7,0.536,False
W00321,2026-02-22,9.8,6,129.5,30.9,22,2.3,0.521,False
W00321,2026-02-23,10.1,13,27.9,19.2,75,3.7,0.78,True
W00321,2026-02-24,15.1,9,103.4,21.5,30,3.6,0.793,True
W00321,2026-02-25,2.7,5,177.6,37.4,17,0.8,0.263,False
W00321,2026-02-27,5.7,8,190.7,32.3,62,0.6,0.464,False
W00321,2026-02-28,13.8,7,178.1,25.7,112,4.2,0.681,True
W00321,2026-03-01,11.5,7,80.6,43.2,115,1.3,0.609,False
W00321,2026-03-03,7.9,9,75.5,10.8,111,3.1,0.568,False
W00321,2026-03-06,3.7,13,60.1,16.2,4,0.7,0.58,False
W00321,2026-03-07,2.2,4,45.4,17.2,116,0.3,0.212,False
W00321,2026-03-08,12.4,12,34.7,24.7,79,4.7,0.816,True
W00321,2026-03-09,9.0,10,33.7,10.7,108,2.4,0.638,False
W00321,2026-03-10,8.7,13,25.8,40.0,74,0.1,0.736,True
W00321,2026-03-12,13.6,4,119.0,10.9,10,0.4,0.568,False
W00321,2026-03-13,2.7,13,17.7,31.8,86,0.7,0.549,False
W00321,2026-03-16,15.9,10,148.0,12.4,57,2.0,0.854,True
W00321,2026-03-17,9.8,12,54.2,26.1,93,3.2,0.735,True
W00321,2026-03-18,6.0,12,88.7,15.1,11,2.3,0.616,False
W00321,2026-03-25,5.8,1,40.5,21.9,115,1.5,0.217,False
W00321,2026-03-26,12.3,2,140.5,10.3,116,0.4,0.456,False
W00321,2026-03-29,11.7,6,169.1,42.1,56,0.3,0.58,False
W00321,2026-03-30,13.9,12,180.3,28.4,109,4.9,0.863,True
W00322,2026-01-01,3.3,2,166.9,12.9,11,1.0,0.175,False
W00322,2026-01-03,2.0,7,38.0,30.5,19,0.1,0.312,False
W00322,2026-01-05,9.3,7,31.1,39.7,69,0.8,0.541,False
W00322,2026-01-06,10.8,9,157.4,15.1,16,1.4,0.659,True
W00322,2026-01-08,9.1,7,66.6,16.7,4,1.2,0.534,False
W00322,2026-01-10,10.5,7,133.7,20.8,11,3.9,0.578,False
W00322,2026-01-11,12.5,1,63.2,21.5,84,4.1,0.426,False
W00322,2026-01-12,12.4,7,135.8,42.0,1,2.2,0.637,False
W00322,2026-01-14,14.3,10,20.6,11.8,29,4.3,0.804,True
W00322,2026-01-15,8.0,9,152.1,23.7,79,2.0,0.571,False
W00322,2026-01-17,4.4,12,148.6,13.6,52,1.4,0.566,False
W00322,2026-01-18,4.9,5,56.6,38.6,16,1.6,0.332,False
W00322,2026-01-21,2.1,1,27.8,39.5,13,0.5,0.101,False
W00322,2026-01-22,13.3,12,179.8,32.2,15,0.5,0.844,True
W00322,2026-01-23,10.7,4,155.1,16.3,16,2.9,0.477,False
W00322,2026-01-24,11.0,11,56.6,30.9,8,3.7,0.737,True
W00322,2026-01-25,15.9,8,79.3,46.4,92,3.8,0.783,True
W00322,2026-01-26,11.2,3,114.4,39.9,101,2.5,0.457,False
W00322,2026-01-27,8.7,7,99.1,45.2,46,1.5,0.522,False
W00322,2026-01-31,10.1,9,100.3,47.2,31,3.1,0.637,False
W00322,2026-02-01,5.2,6,106.0,38.7,119,0.1,0.377,False
W00322,2026-02-02,3.1,1,185.9,47.9,34,1.2,0.133,False
W00322,2026-02-04,9.8,5,117.7,11.1,107,0.6,0.485,False
W00322,2026-02-05,10.8,8,104.7,39.2,1,2.7,0.623,False
W00322,2026-02-06,2.2,9,60.1,24.6,15,0.8,0.39,False
W00322,2026-02-10,12.9,13,176.0,40.9,81,2.5,0.867,True
W00322,2026-02-11,13.6,8,171.3,16.5,37,3.5,0.711,True
W00322,2026-02-12,3.9,1,39.6,47.2,72,0.7,0.158,False
W00322,2026-02-16,2.5,7,197.2,49.0,36,0.4,0.328,False
W00322,2026-02-17,9.0,2,37.8,44.4,14,1.2,0.353,False
W00322,2026-02-18,13.4,11,13.7,44.6,28,2.2,0.812,True
W00322,2026-02-20,8.4,3,68.8,44.9,36,2.4,0.37,False
W00322,2026-02-21,15.2,3,183.2,26.0,18,3.7,0.582,False
W00322,2026-02-22,14.3,5,82.4,16.9,105,3.3,0.625,False
W00322,2026-02-23,8.9,11,180.2,30.5,110,2.8,0.671,True
W00322,2026-02-24,14.9,6,81.9,37.3,99,2.2,0.68,True
W00322,2026-02-25,2.3,5,50.3,21.7,19,0.3,0.25,False
W00322,2026-02-26,9.9,4,55.0,19.1,77,2.4,0.452,False
W00322,2026-02-28,12.2,3,46.4,46.9,72,4.5,0.488,False
W00322,2026-03-01,9.2,11,198.6,27.1,75,3.6,0.68,True
W00322,2026-03-03,6.8,5,170.2,18.2,34,2.2,0.391,False
W00322,2026-03-07,5.6,3,124.4,28.8,58,1.9,0.282,False
W00322,2026-03-09,7.8,6,23.7,33.9,20,1.0,0.458,False
W00322,2026-03-12,14.6,10,167.5,17.1,11,3.6,0.813,True
W00322,2026-03-13,6.8,6,87.4,47.8,53,0.9,0.427,False
W00322,2026-03-16,14.0,12,164.7,12.9,80,1.5,0.866,True
W00322,2026-03-17,4.7,2,124.0,36.7,115,0.9,0.218,False
W00322,2026-03-18,8.9,5,71.4,47.8,48,1.9,0.457,False
W00322,2026-03-19,2.7,2,33.0,33.1,50,0.5,0.156,False
W00322,2026-03-20,12.9,12,158.1,19.5,110,0.3,0.832,True
W00322,2026-03-22,6.0,8,131.5,45.7,107,0.6,0.473,False
W00322,2026-03-23,5.1,12,24.5,39.6,113,0.3,0.588,False
W00322,2026-03-24,10.3,8,60.0,13.7,115,0.9,0.608,False
W00322,2026-03-25,9.0,10,97.7,12.9,16,0.5,0.638,False
W00322,2026-03-26,4.0,2,187.2,29.9,114,0.2,0.196,False
W00322,2026-03-27,3.8,10,80.8,38.5,70,0.0,0.476,False
W00322,2026-03-28,11.1,6,110.5,10.1,13,2.4,0.561,False
W00322,2026-03-29,6.9,12,193.1,44.6,95,0.2,0.644,False
W00322,2026-03-30,13.5,12,193.7,38.5,30,5.3,0.85,True
W00322,2026-03-31,7.4,12,136.2,39.7,10,0.6,0.66,True
W00323,2026-01-01,14.5,5,70.6,30.3,86,3.2,0.632,False
W00323,2026-01-02,13.5,13,156.4,41.1,73,1.5,0.886,True
W00323,2026-01-03,2.3,7,30.9,13.7,30,0.6,0.322,False
W00323,2026-01-06,14.7,4,185.5,23.0,7,4.5,0.602,False
W00323,2026-01-09,9.7,13,130.1,47.7,47,1.9,0.767,True
W00323,2026-01-10,7.9,8,31.2,21.9,87,2.7,0.533,False
W00323,2026-01-11,2.6,4,57.4,33.9,116,0.5,0.224,False
W00323,2026-01-13,4.6,12,96.3,24.6,62,0.9,0.572,False
W00323,2026-01-14,12.5,9,165.8,34.7,47,4.9,0.712,True
W00323,2026-01-17,12.3,14,120.0,47.2,106,4.1,0.884,True
W00323,2026-01-18,2.5,13,190.5,27.8,107,0.1,0.542,False
W00323,2026-01-19,7.7,7,164.1,20.2,27,0.6,0.491,False
W00323,2026-01-20,5.1,1,147.0,37.2,21,1.6,0.195,False
W00323,2026-01-21,16.0,11,44.0,17.1,96,1.4,0.893,True
W00323,2026-01-24,13.6,5,18.8,27.4,117,2.9,0.604,False
W00323,2026-01-25,8.7,11,109.5,26.5,91,0.5,0.665,True
W00323,2026-01-28,5.9,12,125.7,11.2,14,1.0,0.613,False
W00323,2026-01-29,6.6,6,115.8,23.7,120,1.1,0.421,False
W00323,2026-01-30,3.7,1,72.5,40.5,115,1.3,0.151,False
W00323,2026-01-31,7.7,5,94.3,28.1,55,1.7,0.419,False
W00323,2026-02-01,5.6,8,142.9,43.9,83,1.3,0.461,False
W00323,2026-02-02,10.0,5,89.8,45.9,45,1.0,0.491,False
W00323,2026-02-05,7.4,6,154.8,45.1,100,0.9,0.446,False
W00323,2026-02-07,13.3,5,104.5,42.7,17,5.2,0.594,False
W00323,2026-02-08,15.6,12,59.2,49.2,107,1.2,0.916,True
W00323,2026-02-10,12.9,3,12.1,20.3,48,1.8,0.51,False
W00323,2026-02-14,11.0,12,76.1,34.5,20,0.6,0.772,True
W00323,2026-02-15,6.3,14,60.0,42.7,102,2.3,0.697,True
W00323,2026-02-16,7.5,11,184.6,17.2,42,1.1,0.627,False
W00323,2026-02-17,15.4,13,12.3,10.2,69,1.2,0.946,True
W00323,2026-02-18,6.0,12,111.0,35.3,4,0.2,0.616,False
W00323,2026-02-19,6.9,12,36.0,10.4,80,1.0,0.644,False
W00323,2026-02-20,11.6,10,164.6,25.6,87,2.4,0.72,True
W00323,2026-02-21,2.3,3,25.8,39.3,54,0.2,0.179,False
W00323,2026-02-22,9.5,14,33.2,16.8,62,2.4,0.797,True
W00323,2026-02-23,8.3,12,34.1,20.9,120,0.7,0.688,True
W00323,2026-02-24,8.2,11,141.8,23.8,11,2.5,0.649,False
W00323,2026-02-25,7.2,10,198.3,14.4,49,1.3,0.582,False
W00323,2026-02-26,6.4,2,58.5,18.0,84,1.3,0.271,False
W00323,2026-02-28,11.4,3,128.6,41.8,35,0.2,0.463,False
W00323,2026-03-02,6.4,13,193.0,21.2,11,1.5,0.664,True
W00323,2026-03-03,7.5,8,101.9,32.5,18,1.2,0.52,False
W00323,2026-03-05,6.9,9,66.3,34.3,5,2.0,0.537,False
W00323,2026-03-07,10.2,13,75.7,10.2,107,1.2,0.783,True
W00323,2026-03-08,8.8,11,81.1,40.4,86,1.8,0.668,True
W00323,2026-03-11,13.7,11,60.6,37.1,119,3.0,0.821,True
W00323,2026-03-12,8.8,8,70.7,16.1,100,1.0,0.561,False
W00323,2026-03-13,5.6,8,167.5,30.9,107,1.1,0.461,False
W00323,2026-03-15,7.8,10,21.0,34.2,50,1.6,0.601,False
W00323,2026-03-16,3.1,11,59.9,38.2,105,0.1,0.49,False
W00323,2026-03-18,2.5,7,135.6,17.0,62,0.9,0.328,False
W00323,2026-03-19,13.3,3,96.3,13.5,53,3.9,0.523,False
W00323,2026-03-22,15.0,6,113.7,38.8,73,0.8,0.683,True
W00323,2026-03-23,12.0,2,60.8,21.4,34,2.7,0.446,False
W00323,2026-03-24,6.2,14,50.3,40.4,110,1.3,0.694,True
W00323,2026-03-27,11.1,9,40.6,31.3,76,1.1,0.668,True
W00323,2026-03-28,7.4,14,180.9,17.2,71,2.1,0.731,True
W00323,2026-03-29,8.6,4,45.0,27.7,40,0.9,0.412,False
W00323,2026-03-30,10.3,6,34.1,39.4,71,3.2,0.536,False
W00324,2026-01-01,12.8,14,59.6,42.2,105,3.3,0.9,True
W00324,2026-01-02,15.5,3,145.5,38.5,6,1.7,0.592,False
W00324,2026-01-03,7.5,13,51.9,15.3,75,1.9,0.699,True
W00324,2026-01-04,9.6,13,30.0,39.4,60,1.0,0.764,True
W00324,2026-01-05,5.9,13,167.7,37.8,64,0.3,0.649,False
W00324,2026-01-06,3.0,1,16.7,22.3,118,0.9,0.129,False
W00324,2026-01-07,8.7,2,97.7,11.3,62,2.6,0.343,False
W00324,2026-01-08,10.9,14,123.0,35.6,66,3.7,0.841,True
W00324,2026-01-10,13.5,4,181.8,26.9,109,2.8,0.565,False
W00324,2026-01-11,12.7,12,76.2,45.8,79,3.0,0.825,True
W00324,2026-01-13,9.0,2,40.4,10.5,3,0.4,0.353,False
W00324,2026-01-14,9.3,2,84.3,39.9,4,2.0,0.362,False
W00324,2026-01-17,12.3,12,130.8,43.4,105,1.2,0.813,True
W00324,2026-01-18,12.7,1,81.4,40.1,16,0.6,0.433,False
W00324,2026-01-19,10.0,1,164.3,36.7,17,0.9,0.348,False
W00324,2026-01-21,4.9,13,131.6,37.3,31,1.8,0.617,False
W00324,2026-01-22,14.1,11,25.1,23.4,81,3.2,0.833,True
W00324,2026-01-24,12.0,4,156.9,22.2,76,0.8,0.518,False
W00324,2026-01-25,11.8,7,125.5,43.4,88,0.2,0.619,False
W00324,2026-01-26,9.5,8,118.7,47.4,109,2.9,0.583,False
W00324,2026-01-27,12.2,9,22.9,36.8,80,4.4,0.703,True
W00324,2026-01-28,6.2,3,45.5,21.0,82,1.9,0.301,False
W00324,2026-01-29,14.7,13,41.6,28.4,23,1.3,0.924,True
W00324,2026-01-30,11.9,9,191.0,49.0,113,4.3,0.693,True
W00324,2026-02-01,4.3,5,44.1,38.4,103,0.0,0.313,False
W00324,2026-02-02,9.3,12,15.6,14.1,115,2.5,0.719,True
W00324,2026-02-04,9.9,4,25.4,10.8,37,1.6,0.452,False
W00324,2026-02-05,14.0,8,162.4,48.8,97,3.6,0.723,True
W00324,2026-02-07,13.9,14,47.8,11.0,6,1.4,0.934,True
W00324,2026-02-08,7.0,4,158.2,33.1,0,0.9,0.362,False
W00324,2026-02-09,12.5,9,121.9,42.3,90,0.0,0.712,True
W00324,2026-02-10,12.2,8,151.4,43.8,78,3.1,0.667,True
W00324,2026-02-11,3.0,14,30.8,20.7,106,0.4,0.594,False
W00324,2026-02-12,5.6,5,119.4,23.8,34,0.5,0.354,False
W00324,2026-02-13,11.6,7,137.0,41.6,51,1.0,0.613,False
W00324,2026-02-15,8.8,7,153.6,30.7,25,0.1,0.525,False
W00324,2026-02-17,7.7,1,11.1,20.2,83,1.3,0.276,False
W00324,2026-02-18,6.9,1,107.8,43.0,38,1.1,0.251,False
W00324,2026-02-19,6.0,9,88.9,31.0,34,0.6,0.509,False
W00324,2026-02-20,2.3,12,173.5,36.0,49,0.2,0.5,False
W00324,2026-02-21,11.8,3,60.0,29.5,12,1.3,0.476,False
W00324,2026-02-23,11.2,4,132.3,44.5,65,0.1,0.493,False
W00324,2026-02-24,10.4,13,74.7,24.1,81,3.4,0.789,True
W00324,2026-02-25,4.6,3,197.4,30.1,61,1.8,0.251,False
W00324,2026-02-26,13.0,7,78.6,22.8,23,1.6,0.656,True
W00324,2026-02-27,8.9,9,157.0,42.0,38,2.4,0.6,False
W00324,2026-02-28,3.8,4,67.8,26.2,117,1.0,0.262,False
W00324,2026-03-02,9.0,8,166.8,21.6,80,3.4,0.567,False
W00324,2026-03-03,3.6,12,11.4,34.3,88,1.4,0.541,False
W00324,2026-03-04,12.3,1,150.5,20.9,84,3.2,0.42,False
W00324,2026-03-06,12.2,9,38.8,29.9,79,4.3,0.703,True
W00324,2026-03-08,14.0,1,45.3,40.5,34,3.9,0.473,False
W00324,2026-03-09,4.9,3,54.6,10.5,95,0.7,0.26,False
W00324,2026-03-10,4.2,8,100.6,36.7,13,0.8,0.417,False
W00324,2026-03-11,15.8,5,86.9,41.6,61,2.2,0.672,True
W00324,2026-03-13,7.6,8,80.4,43.1,66,1.5,0.523,False
W00324,2026-03-14,9.3,1,74.3,24.1,60,2.1,0.326,False
W00324,2026-03-15,13.5,14,125.3,20.9,115,4.1,0.922,True
W00324,2026-03-16,4.0,4,125.8,36.8,112,1.2,0.268,False
W00324,2026-03-18,14.9,11,72.4,44.3,102,0.8,0.858,True
W00324,2026-03-20,4.1,9,89.4,16.1,72,1.6,0.45,False
W00324,2026-03-21,10.9,2,175.6,27.5,2,1.7,0.412,False
W00324,2026-03-22,5.3,7,47.8,23.9,59,1.2,0.416,False
W00324,2026-03-23,10.4,3,68.7,23.3,64,3.4,0.432,False
W00324,2026-03-24,11.6,5,130.6,20.5,1,0.6,0.541,False
W00324,2026-03-25,9.1,3,186.1,48.6,107,0.1,0.392,False
W00324,2026-03-28,5.9,3,103.8,26.5,1,0.9,0.292,False
W00324,2026-03-29,10.7,13,46.8,48.9,79,3.9,0.799,True
W00324,2026-03-31,3.4,4,141.8,19.4,106,0.5,0.249,False
W00325,2026-01-02,13.2,1,105.5,34.4,81,2.7,0.448,False
W00325,2026-01-03,3.2,10,109.0,45.2,59,0.3,0.457,False
W00325,2026-01-06,3.2,10,102.5,38.5,54,0.2,0.457,False
W00325,2026-01-07,13.3,12,129.7,13.2,43,0.9,0.844,True
W00325,2026-01-08,7.0,9,110.3,26.4,42,1.2,0.54,False
W00325,2026-01-09,7.9,2,82.9,13.7,30,2.6,0.318,False
W00325,2026-01-10,3.8,13,12.2,37.7,117,1.3,0.583,False
W00325,2026-01-11,5.3,5,46.0,46.8,22,2.0,0.344,False
W00325,2026-01-12,10.2,10,189.1,46.9,0,2.7,0.676,True
W00325,2026-01-13,8.2,9,175.3,30.8,82,2.7,0.578,False
W00325,2026-01-14,3.7,3,136.2,38.8,102,1.3,0.223,False
W00325,2026-01-15,8.6,13,105.0,25.1,50,1.3,0.733,True
W00325,2026-01-18,13.8,13,87.4,28.7,86,3.0,0.896,True
W00325,2026-01-19,7.5,4,58.9,49.7,106,2.0,0.377,False
W00325,2026-01-23,2.4,4,42.5,45.7,12,0.4,0.218,False
W00325,2026-01-25,11.8,5,97.3,49.3,114,2.3,0.547,False
W00325,2026-01-26,2.6,4,169.9,19.1,20,0.5,0.224,False
W00325,2026-01-27,13.5,6,148.8,14.8,63,4.6,0.636,False
W00325,2026-01-28,15.8,2,90.6,16.8,4,5.8,0.565,False
W00325,2026-01-29,7.1,8,132.9,13.2,113,1.9,0.508,False
W00325,2026-01-30,6.0,5,113.5,16.9,52,1.7,0.366,False
W00325,2026-01-31,6.7,8,130.2,41.8,100,0.4,0.495,False
W00325,2026-02-01,12.4,7,133.2,35.7,57,4.0,0.637,False
W00325,2026-02-02,11.9,4,110.5,32.1,85,4.5,0.515,False
W00325,2026-02-03,15.5,5,178.0,37.8,11,1.3,0.663,True
W00325,2026-02-05,13.4,6,65.0,28.3,99,4.8,0.633,False
W00325,2026-02-06,2.7,13,39.7,34.6,72,1.1,0.549,False
W00325,2026-02-07,8.1,5,137.8,41.6,12,2.5,0.432,False
W00325,2026-02-09,11.2,3,121.9,41.1,30,3.3,0.457,False
